id_code,experiment,plate,well,sirna,experiment_type,dataset
HUVEC-06_2_G10,HUVEC-06,2,G10,640,HUVEC,train
HUVEC-06_2_G11,HUVEC-06,2,G11,327,HUVEC,train
HUVEC-06_2_G12,HUVEC-06,2,G12,1043,HUVEC,train
HUVEC-06_2_G13,HUVEC-06,2,G13,813,HUVEC,train
HUVEC-06_2_G14,HUVEC-06,2,G14,169,HUVEC,train
HUVEC-06_2_G15,HUVEC-06,2,G15,364,HUVEC,train
HUVEC-06_2_G16,HUVEC-06,2,G16,262,HUVEC,train
HUVEC-06_2_G17,HUVEC-06,2,G17,101,HUVEC,train
HUVEC-06_2_G18,HUVEC-06,2,G18,19,HUVEC,train
HUVEC-06_2_G19,HUVEC-06,2,G19,479,HUVEC,train
HUVEC-06_2_G20,HUVEC-06,2,G20,709,HUVEC,train
HUVEC-06_2_G21,HUVEC-06,2,G21,423,HUVEC,train
HUVEC-06_2_G22,HUVEC-06,2,G22,1080,HUVEC,train
HUVEC-06_2_G23,HUVEC-06,2,G23,78,HUVEC,train
HUVEC-06_2_H02,HUVEC-06,2,H02,475,HUVEC,train
HUVEC-06_2_H04,HUVEC-06,2,H04,483,HUVEC,train
HUVEC-06_2_H05,HUVEC-06,2,H05,111,HUVEC,train
HUVEC-06_2_H06,HUVEC-06,2,H06,662,HUVEC,train
HUVEC-06_2_H08,HUVEC-06,2,H08,996,HUVEC,train
HUVEC-06_2_H09,HUVEC-06,2,H09,542,HUVEC,train
HUVEC-06_2_H10,HUVEC-06,2,H10,685,HUVEC,train
HUVEC-06_2_H12,HUVEC-06,2,H12,920,HUVEC,train
HUVEC-06_2_H13,HUVEC-06,2,H13,57,HUVEC,train
HUVEC-06_2_H14,HUVEC-06,2,H14,601,HUVEC,train
HUVEC-06_2_H16,HUVEC-06,2,H16,414,HUVEC,train
HUVEC-06_2_H17,HUVEC-06,2,H17,667,HUVEC,train
HUVEC-06_2_H18,HUVEC-06,2,H18,257,HUVEC,train
HUVEC-06_2_H20,HUVEC-06,2,H20,118,HUVEC,train
HUVEC-06_2_H21,HUVEC-06,2,H21,661,HUVEC,train
HUVEC-06_2_H23,HUVEC-06,2,H23,851,HUVEC,train
HUVEC-06_2_I02,HUVEC-06,2,I02,1063,HUVEC,train
HUVEC-06_2_I03,HUVEC-06,2,I03,856,HUVEC,train
HUVEC-06_2_I04,HUVEC-06,2,I04,550,HUVEC,train
HUVEC-06_2_I05,HUVEC-06,2,I05,867,HUVEC,train
HUVEC-06_2_I06,HUVEC-06,2,I06,876,HUVEC,train
HUVEC-06_2_I07,HUVEC-06,2,I07,60,HUVEC,train
HUVEC-06_2_I08,HUVEC-06,2,I08,913,HUVEC,train
HUVEC-06_2_I09,HUVEC-06,2,I09,164,HUVEC,train
HUVEC-06_2_I10,HUVEC-06,2,I10,342,HUVEC,train
HUVEC-06_2_I11,HUVEC-06,2,I11,41,HUVEC,train
HUVEC-06_2_I12,HUVEC-06,2,I12,871,HUVEC,train
HUVEC-06_2_I13,HUVEC-06,2,I13,965,HUVEC,train
HUVEC-06_2_I14,HUVEC-06,2,I14,1024,HUVEC,train
HUVEC-06_2_I15,HUVEC-06,2,I15,218,HUVEC,train
HUVEC-06_2_I16,HUVEC-06,2,I16,1090,HUVEC,train
HUVEC-06_2_I17,HUVEC-06,2,I17,535,HUVEC,train
HUVEC-06_2_I18,HUVEC-06,2,I18,83,HUVEC,train
HUVEC-06_2_I19,HUVEC-06,2,I19,1077,HUVEC,train
HUVEC-06_2_I20,HUVEC-06,2,I20,761,HUVEC,train
HUVEC-06_2_I21,HUVEC-06,2,I21,903,HUVEC,train
HUVEC-06_2_I22,HUVEC-06,2,I22,874,HUVEC,train
HUVEC-06_2_I23,HUVEC-06,2,I23,175,HUVEC,train
HUVEC-06_2_J02,HUVEC-06,2,J02,495,HUVEC,train
HUVEC-06_2_J04,HUVEC-06,2,J04,1049,HUVEC,train
HUVEC-06_2_J05,HUVEC-06,2,J05,642,HUVEC,train
HUVEC-06_2_J06,HUVEC-06,2,J06,108,HUVEC,train
HUVEC-06_2_J08,HUVEC-06,2,J08,219,HUVEC,train
HUVEC-06_2_J09,HUVEC-06,2,J09,353,HUVEC,train
HUVEC-06_2_J10,HUVEC-06,2,J10,898,HUVEC,train
HUVEC-06_2_J12,HUVEC-06,2,J12,580,HUVEC,train
HUVEC-06_2_J13,HUVEC-06,2,J13,492,HUVEC,train
HUVEC-06_2_J14,HUVEC-06,2,J14,562,HUVEC,train
HUVEC-06_2_J16,HUVEC-06,2,J16,1047,HUVEC,train
HUVEC-06_2_J17,HUVEC-06,2,J17,409,HUVEC,train
HUVEC-06_2_J18,HUVEC-06,2,J18,425,HUVEC,train
HUVEC-06_2_J20,HUVEC-06,2,J20,1016,HUVEC,train
HUVEC-06_2_J21,HUVEC-06,2,J21,957,HUVEC,train
HUVEC-06_2_J23,HUVEC-06,2,J23,466,HUVEC,train
HUVEC-06_2_K02,HUVEC-06,2,K02,967,HUVEC,train
HUVEC-06_2_K03,HUVEC-06,2,K03,754,HUVEC,train
HUVEC-06_2_K04,HUVEC-06,2,K04,857,HUVEC,train
HUVEC-06_2_K05,HUVEC-06,2,K05,1030,HUVEC,train
HUVEC-06_2_K06,HUVEC-06,2,K06,336,HUVEC,train
HUVEC-06_2_K07,HUVEC-06,2,K07,429,HUVEC,train
HUVEC-06_2_K08,HUVEC-06,2,K08,722,HUVEC,train
HUVEC-06_2_K09,HUVEC-06,2,K09,216,HUVEC,train
HUVEC-06_2_K10,HUVEC-06,2,K10,563,HUVEC,train
HUVEC-06_2_K11,HUVEC-06,2,K11,132,HUVEC,train
HUVEC-06_2_K12,HUVEC-06,2,K12,726,HUVEC,train
HUVEC-06_2_K13,HUVEC-06,2,K13,390,HUVEC,train
HUVEC-06_2_K14,HUVEC-06,2,K14,529,HUVEC,train
HUVEC-06_2_K15,HUVEC-06,2,K15,315,HUVEC,train
HUVEC-06_2_K16,HUVEC-06,2,K16,27,HUVEC,train
HUVEC-06_2_K17,HUVEC-06,2,K17,730,HUVEC,train
HUVEC-06_2_K18,HUVEC-06,2,K18,412,HUVEC,train
HUVEC-06_2_K19,HUVEC-06,2,K19,1083,HUVEC,train
HUVEC-06_2_K20,HUVEC-06,2,K20,404,HUVEC,train
HUVEC-06_2_K21,HUVEC-06,2,K21,917,HUVEC,train
HUVEC-06_2_K22,HUVEC-06,2,K22,946,HUVEC,train
HUVEC-06_2_K23,HUVEC-06,2,K23,1088,HUVEC,train
HUVEC-06_2_L02,HUVEC-06,2,L02,52,HUVEC,train
HUVEC-06_2_L03,HUVEC-06,2,L03,600,HUVEC,train
HUVEC-06_2_L04,HUVEC-06,2,L04,407,HUVEC,train
HUVEC-06_2_L05,HUVEC-06,2,L05,1070,HUVEC,train
HUVEC-06_2_L06,HUVEC-06,2,L06,11,HUVEC,train
HUVEC-06_2_L07,HUVEC-06,2,L07,81,HUVEC,train
HUVEC-06_2_L08,HUVEC-06,2,L08,623,HUVEC,train
HUVEC-06_2_L09,HUVEC-06,2,L09,499,HUVEC,train
HUVEC-06_2_L10,HUVEC-06,2,L10,751,HUVEC,train
HUVEC-06_2_L11,HUVEC-06,2,L11,650,HUVEC,train
HUVEC-06_2_L12,HUVEC-06,2,L12,189,HUVEC,train
HUVEC-06_2_L13,HUVEC-06,2,L13,93,HUVEC,train
HUVEC-06_2_L14,HUVEC-06,2,L14,844,HUVEC,train
HUVEC-06_2_L15,HUVEC-06,2,L15,752,HUVEC,train
HUVEC-06_2_L16,HUVEC-06,2,L16,905,HUVEC,train
HUVEC-06_2_L17,HUVEC-06,2,L17,457,HUVEC,train
HUVEC-06_2_L18,HUVEC-06,2,L18,521,HUVEC,train
HUVEC-06_2_L19,HUVEC-06,2,L19,571,HUVEC,train
HUVEC-06_2_L20,HUVEC-06,2,L20,383,HUVEC,train
HUVEC-06_2_L21,HUVEC-06,2,L21,896,HUVEC,train
HUVEC-06_2_L22,HUVEC-06,2,L22,44,HUVEC,train
HUVEC-06_2_L23,HUVEC-06,2,L23,20,HUVEC,train
HUVEC-06_2_M02,HUVEC-06,2,M02,952,HUVEC,train
HUVEC-06_2_M04,HUVEC-06,2,M04,1046,HUVEC,train
HUVEC-06_2_M05,HUVEC-06,2,M05,615,HUVEC,train
HUVEC-06_2_M06,HUVEC-06,2,M06,28,HUVEC,train
HUVEC-06_2_M08,HUVEC-06,2,M08,507,HUVEC,train
HUVEC-06_2_M09,HUVEC-06,2,M09,902,HUVEC,train
HUVEC-06_2_M10,HUVEC-06,2,M10,131,HUVEC,train
HUVEC-06_2_M12,HUVEC-06,2,M12,334,HUVEC,train
HUVEC-06_2_M13,HUVEC-06,2,M13,47,HUVEC,train
HUVEC-06_2_M14,HUVEC-06,2,M14,64,HUVEC,train
HUVEC-06_2_M16,HUVEC-06,2,M16,1092,HUVEC,train
HUVEC-06_2_M17,HUVEC-06,2,M17,915,HUVEC,train
HUVEC-06_2_M18,HUVEC-06,2,M18,284,HUVEC,train
HUVEC-06_2_M20,HUVEC-06,2,M20,182,HUVEC,train
HUVEC-06_2_M21,HUVEC-06,2,M21,502,HUVEC,train
HUVEC-06_2_M23,HUVEC-06,2,M23,717,HUVEC,train
HUVEC-06_2_N02,HUVEC-06,2,N02,285,HUVEC,train
HUVEC-06_2_N03,HUVEC-06,2,N03,333,HUVEC,train
HUVEC-06_2_N04,HUVEC-06,2,N04,149,HUVEC,train
HUVEC-06_2_N05,HUVEC-06,2,N05,579,HUVEC,train
HUVEC-06_2_N06,HUVEC-06,2,N06,1032,HUVEC,train
HUVEC-06_2_N07,HUVEC-06,2,N07,236,HUVEC,train
HUVEC-06_2_N08,HUVEC-06,2,N08,639,HUVEC,train
HUVEC-06_2_N09,HUVEC-06,2,N09,1052,HUVEC,train
HUVEC-06_2_N10,HUVEC-06,2,N10,1035,HUVEC,train
HUVEC-06_2_N11,HUVEC-06,2,N11,682,HUVEC,train
HUVEC-06_2_N12,HUVEC-06,2,N12,654,HUVEC,train
HUVEC-06_2_N13,HUVEC-06,2,N13,330,HUVEC,train
HUVEC-06_2_N14,HUVEC-06,2,N14,166,HUVEC,train
HUVEC-06_2_N15,HUVEC-06,2,N15,75,HUVEC,train
HUVEC-06_2_N16,HUVEC-06,2,N16,804,HUVEC,train
HUVEC-06_2_N17,HUVEC-06,2,N17,849,HUVEC,train
HUVEC-06_2_N18,HUVEC-06,2,N18,729,HUVEC,train
HUVEC-06_2_N19,HUVEC-06,2,N19,1064,HUVEC,train
HUVEC-06_2_N20,HUVEC-06,2,N20,893,HUVEC,train
HUVEC-06_2_N21,HUVEC-06,2,N21,349,HUVEC,train
HUVEC-06_2_N22,HUVEC-06,2,N22,659,HUVEC,train
HUVEC-06_2_N23,HUVEC-06,2,N23,1098,HUVEC,train
HUVEC-06_2_O02,HUVEC-06,2,O02,232,HUVEC,train
HUVEC-06_2_O03,HUVEC-06,2,O03,43,HUVEC,train
HUVEC-06_2_O04,HUVEC-06,2,O04,87,HUVEC,train
HUVEC-06_2_O05,HUVEC-06,2,O05,735,HUVEC,train
HUVEC-06_2_O06,HUVEC-06,2,O06,597,HUVEC,train
HUVEC-06_2_O07,HUVEC-06,2,O07,146,HUVEC,train
HUVEC-06_2_O08,HUVEC-06,2,O08,733,HUVEC,train
HUVEC-06_2_O09,HUVEC-06,2,O09,351,HUVEC,train
HUVEC-06_2_O10,HUVEC-06,2,O10,63,HUVEC,train
HUVEC-06_2_O11,HUVEC-06,2,O11,454,HUVEC,train
HUVEC-06_2_O12,HUVEC-06,2,O12,303,HUVEC,train
HUVEC-06_2_O13,HUVEC-06,2,O13,207,HUVEC,train
HUVEC-06_2_O14,HUVEC-06,2,O14,153,HUVEC,train
HUVEC-06_2_O15,HUVEC-06,2,O15,724,HUVEC,train
HUVEC-06_2_O16,HUVEC-06,2,O16,117,HUVEC,train
HUVEC-06_2_O17,HUVEC-06,2,O17,1033,HUVEC,train
HUVEC-06_2_O18,HUVEC-06,2,O18,95,HUVEC,train
HUVEC-06_2_O19,HUVEC-06,2,O19,165,HUVEC,train
HUVEC-06_2_O20,HUVEC-06,2,O20,329,HUVEC,train
HUVEC-06_2_O21,HUVEC-06,2,O21,511,HUVEC,train
HUVEC-06_2_O22,HUVEC-06,2,O22,941,HUVEC,train
HUVEC-06_2_O23,HUVEC-06,2,O23,299,HUVEC,train
HUVEC-06_3_B03,HUVEC-06,3,B03,129,HUVEC,train
HUVEC-06_3_B04,HUVEC-06,3,B04,829,HUVEC,train
HUVEC-06_3_B05,HUVEC-06,3,B05,191,HUVEC,train
HUVEC-06_3_B06,HUVEC-06,3,B06,310,HUVEC,train
HUVEC-06_3_B07,HUVEC-06,3,B07,127,HUVEC,train
HUVEC-06_3_B08,HUVEC-06,3,B08,449,HUVEC,train
HUVEC-06_3_B09,HUVEC-06,3,B09,815,HUVEC,train
HUVEC-06_3_B10,HUVEC-06,3,B10,120,HUVEC,train
HUVEC-06_3_B11,HUVEC-06,3,B11,527,HUVEC,train
HUVEC-06_3_B12,HUVEC-06,3,B12,142,HUVEC,train
HUVEC-06_3_B13,HUVEC-06,3,B13,520,HUVEC,train
HUVEC-06_3_B14,HUVEC-06,3,B14,866,HUVEC,train
HUVEC-06_3_B15,HUVEC-06,3,B15,595,HUVEC,train
HUVEC-06_3_B16,HUVEC-06,3,B16,300,HUVEC,train
HUVEC-06_3_B17,HUVEC-06,3,B17,807,HUVEC,train
HUVEC-06_3_B18,HUVEC-06,3,B18,1086,HUVEC,train
HUVEC-06_3_B19,HUVEC-06,3,B19,115,HUVEC,train
HUVEC-06_3_B20,HUVEC-06,3,B20,435,HUVEC,train
HUVEC-06_3_B21,HUVEC-06,3,B21,21,HUVEC,train
HUVEC-06_3_B22,HUVEC-06,3,B22,159,HUVEC,train
HUVEC-06_3_B23,HUVEC-06,3,B23,749,HUVEC,train
HUVEC-06_3_C02,HUVEC-06,3,C02,122,HUVEC,train
HUVEC-06_3_C04,HUVEC-06,3,C04,377,HUVEC,train
HUVEC-06_3_C05,HUVEC-06,3,C05,774,HUVEC,train
HUVEC-06_3_C06,HUVEC-06,3,C06,759,HUVEC,train
HUVEC-06_3_C08,HUVEC-06,3,C08,380,HUVEC,train
HUVEC-06_3_C09,HUVEC-06,3,C09,167,HUVEC,train
HUVEC-06_3_C10,HUVEC-06,3,C10,664,HUVEC,train
HUVEC-06_3_C12,HUVEC-06,3,C12,35,HUVEC,train
HUVEC-06_3_C13,HUVEC-06,3,C13,1085,HUVEC,train
HUVEC-06_3_C14,HUVEC-06,3,C14,599,HUVEC,train
HUVEC-06_3_C16,HUVEC-06,3,C16,145,HUVEC,train
HUVEC-06_3_C17,HUVEC-06,3,C17,995,HUVEC,train
HUVEC-06_3_C18,HUVEC-06,3,C18,707,HUVEC,train
HUVEC-06_3_C20,HUVEC-06,3,C20,603,HUVEC,train
HUVEC-06_3_C21,HUVEC-06,3,C21,570,HUVEC,train
HUVEC-06_3_C23,HUVEC-06,3,C23,1051,HUVEC,train
HUVEC-06_3_D02,HUVEC-06,3,D02,362,HUVEC,train
HUVEC-06_3_D03,HUVEC-06,3,D03,252,HUVEC,train
HUVEC-06_3_D04,HUVEC-06,3,D04,365,HUVEC,train
HUVEC-06_3_D05,HUVEC-06,3,D05,686,HUVEC,train
HUVEC-06_3_D06,HUVEC-06,3,D06,679,HUVEC,train
HUVEC-06_3_D07,HUVEC-06,3,D07,446,HUVEC,train
HUVEC-06_3_D08,HUVEC-06,3,D08,678,HUVEC,train
HUVEC-06_3_D09,HUVEC-06,3,D09,992,HUVEC,train
HUVEC-06_3_D10,HUVEC-06,3,D10,516,HUVEC,train
HUVEC-06_3_D11,HUVEC-06,3,D11,782,HUVEC,train
HUVEC-06_3_D12,HUVEC-06,3,D12,649,HUVEC,train
HUVEC-06_3_D13,HUVEC-06,3,D13,999,HUVEC,train
HUVEC-06_3_D14,HUVEC-06,3,D14,99,HUVEC,train
HUVEC-06_3_D15,HUVEC-06,3,D15,916,HUVEC,train
HUVEC-06_3_D16,HUVEC-06,3,D16,940,HUVEC,train
HUVEC-06_3_D17,HUVEC-06,3,D17,335,HUVEC,train
HUVEC-06_3_D18,HUVEC-06,3,D18,215,HUVEC,train
HUVEC-06_3_D19,HUVEC-06,3,D19,405,HUVEC,train
HUVEC-06_3_D20,HUVEC-06,3,D20,174,HUVEC,train
HUVEC-06_3_D21,HUVEC-06,3,D21,977,HUVEC,train
HUVEC-06_3_D22,HUVEC-06,3,D22,480,HUVEC,train
HUVEC-06_3_D23,HUVEC-06,3,D23,453,HUVEC,train
HUVEC-06_3_E02,HUVEC-06,3,E02,512,HUVEC,train
HUVEC-06_3_E03,HUVEC-06,3,E03,168,HUVEC,train
HUVEC-06_3_E04,HUVEC-06,3,E04,648,HUVEC,train
HUVEC-06_3_E05,HUVEC-06,3,E05,990,HUVEC,train
HUVEC-06_3_E06,HUVEC-06,3,E06,96,HUVEC,train
HUVEC-06_3_E07,HUVEC-06,3,E07,796,HUVEC,train
HUVEC-06_3_E08,HUVEC-06,3,E08,842,HUVEC,train
HUVEC-06_3_E09,HUVEC-06,3,E09,84,HUVEC,train
HUVEC-06_3_E10,HUVEC-06,3,E10,636,HUVEC,train
HUVEC-06_3_E11,HUVEC-06,3,E11,504,HUVEC,train
HUVEC-06_3_E12,HUVEC-06,3,E12,963,HUVEC,train
HUVEC-06_3_E13,HUVEC-06,3,E13,278,HUVEC,train
HUVEC-06_3_E14,HUVEC-06,3,E14,382,HUVEC,train
HUVEC-06_3_E15,HUVEC-06,3,E15,363,HUVEC,train
HUVEC-06_3_E16,HUVEC-06,3,E16,665,HUVEC,train
HUVEC-06_3_E17,HUVEC-06,3,E17,554,HUVEC,train
HUVEC-06_3_E18,HUVEC-06,3,E18,713,HUVEC,train
HUVEC-06_3_E19,HUVEC-06,3,E19,818,HUVEC,train
HUVEC-06_3_E20,HUVEC-06,3,E20,716,HUVEC,train
HUVEC-06_3_E21,HUVEC-06,3,E21,614,HUVEC,train
HUVEC-06_3_E22,HUVEC-06,3,E22,1018,HUVEC,train
HUVEC-06_3_E23,HUVEC-06,3,E23,1087,HUVEC,train
HUVEC-06_3_F02,HUVEC-06,3,F02,314,HUVEC,train
HUVEC-06_3_F04,HUVEC-06,3,F04,768,HUVEC,train
HUVEC-06_3_F05,HUVEC-06,3,F05,29,HUVEC,train
HUVEC-06_3_F06,HUVEC-06,3,F06,901,HUVEC,train
HUVEC-06_3_F08,HUVEC-06,3,F08,545,HUVEC,train
HUVEC-06_3_F09,HUVEC-06,3,F09,438,HUVEC,train
HUVEC-06_3_F10,HUVEC-06,3,F10,947,HUVEC,train
HUVEC-06_3_F12,HUVEC-06,3,F12,250,HUVEC,train
HUVEC-06_3_F13,HUVEC-06,3,F13,690,HUVEC,train
HUVEC-06_3_F14,HUVEC-06,3,F14,197,HUVEC,train
HUVEC-06_3_F16,HUVEC-06,3,F16,616,HUVEC,train
HUVEC-06_3_F17,HUVEC-06,3,F17,777,HUVEC,train
HUVEC-06_3_F18,HUVEC-06,3,F18,738,HUVEC,train
HUVEC-06_3_F20,HUVEC-06,3,F20,237,HUVEC,train
HUVEC-06_3_F21,HUVEC-06,3,F21,644,HUVEC,train
HUVEC-06_3_F23,HUVEC-06,3,F23,255,HUVEC,train
HUVEC-06_3_G02,HUVEC-06,3,G02,319,HUVEC,train
HUVEC-06_3_G03,HUVEC-06,3,G03,368,HUVEC,train
HUVEC-06_3_G04,HUVEC-06,3,G04,671,HUVEC,train
HUVEC-06_3_G05,HUVEC-06,3,G05,464,HUVEC,train
HUVEC-06_3_G06,HUVEC-06,3,G06,135,HUVEC,train
HUVEC-06_3_G07,HUVEC-06,3,G07,943,HUVEC,train
HUVEC-06_3_G08,HUVEC-06,3,G08,326,HUVEC,train
HUVEC-06_3_G09,HUVEC-06,3,G09,895,HUVEC,train
HUVEC-06_3_G10,HUVEC-06,3,G10,578,HUVEC,train
HUVEC-06_3_G11,HUVEC-06,3,G11,234,HUVEC,train
HUVEC-06_3_G12,HUVEC-06,3,G12,244,HUVEC,train
HUVEC-06_3_G13,HUVEC-06,3,G13,186,HUVEC,train
HUVEC-06_3_G14,HUVEC-06,3,G14,62,HUVEC,train
HUVEC-06_3_G15,HUVEC-06,3,G15,65,HUVEC,train
HUVEC-06_3_G16,HUVEC-06,3,G16,487,HUVEC,train
HUVEC-06_3_G17,HUVEC-06,3,G17,1074,HUVEC,train
HUVEC-06_3_G18,HUVEC-06,3,G18,646,HUVEC,train
HUVEC-06_3_G19,HUVEC-06,3,G19,485,HUVEC,train
HUVEC-06_3_G20,HUVEC-06,3,G20,1014,HUVEC,train
HUVEC-06_3_G21,HUVEC-06,3,G21,718,HUVEC,train
HUVEC-06_3_G22,HUVEC-06,3,G22,525,HUVEC,train
HUVEC-06_3_G23,HUVEC-06,3,G23,908,HUVEC,train
HUVEC-06_3_H02,HUVEC-06,3,H02,821,HUVEC,train
HUVEC-06_3_H04,HUVEC-06,3,H04,338,HUVEC,train
HUVEC-06_3_H05,HUVEC-06,3,H05,727,HUVEC,train
HUVEC-06_3_H06,HUVEC-06,3,H06,311,HUVEC,train
HUVEC-06_3_H08,HUVEC-06,3,H08,1093,HUVEC,train
HUVEC-06_3_H09,HUVEC-06,3,H09,629,HUVEC,train
HUVEC-06_3_H10,HUVEC-06,3,H10,625,HUVEC,train
HUVEC-06_3_H12,HUVEC-06,3,H12,394,HUVEC,train
HUVEC-06_3_H13,HUVEC-06,3,H13,1007,HUVEC,train
HUVEC-06_3_H14,HUVEC-06,3,H14,942,HUVEC,train
HUVEC-06_3_H16,HUVEC-06,3,H16,134,HUVEC,train
HUVEC-06_3_H17,HUVEC-06,3,H17,533,HUVEC,train
HUVEC-06_3_H18,HUVEC-06,3,H18,410,HUVEC,train
HUVEC-06_3_H20,HUVEC-06,3,H20,564,HUVEC,train
HUVEC-06_3_H21,HUVEC-06,3,H21,86,HUVEC,train
HUVEC-06_3_H23,HUVEC-06,3,H23,53,HUVEC,train
HUVEC-06_3_I02,HUVEC-06,3,I02,819,HUVEC,train
HUVEC-06_3_I03,HUVEC-06,3,I03,551,HUVEC,train
HUVEC-06_3_I04,HUVEC-06,3,I04,24,HUVEC,train
HUVEC-06_3_I05,HUVEC-06,3,I05,369,HUVEC,train
HUVEC-06_3_I06,HUVEC-06,3,I06,546,HUVEC,train
HUVEC-06_3_I07,HUVEC-06,3,I07,944,HUVEC,train
HUVEC-06_3_I08,HUVEC-06,3,I08,271,HUVEC,train
HUVEC-06_3_I09,HUVEC-06,3,I09,491,HUVEC,train
HUVEC-06_3_I10,HUVEC-06,3,I10,769,HUVEC,train
HUVEC-06_3_I11,HUVEC-06,3,I11,820,HUVEC,train
HUVEC-06_3_I12,HUVEC-06,3,I12,125,HUVEC,train
HUVEC-06_3_I13,HUVEC-06,3,I13,448,HUVEC,train
HUVEC-06_3_I14,HUVEC-06,3,I14,90,HUVEC,train
HUVEC-06_3_I15,HUVEC-06,3,I15,39,HUVEC,train
HUVEC-06_3_I16,HUVEC-06,3,I16,864,HUVEC,train
HUVEC-06_3_I17,HUVEC-06,3,I17,49,HUVEC,train
HUVEC-06_3_I18,HUVEC-06,3,I18,401,HUVEC,train
HUVEC-06_3_I19,HUVEC-06,3,I19,748,HUVEC,train
HUVEC-06_3_I20,HUVEC-06,3,I20,444,HUVEC,train
HUVEC-06_3_I21,HUVEC-06,3,I21,1099,HUVEC,train
HUVEC-06_3_I22,HUVEC-06,3,I22,666,HUVEC,train
HUVEC-06_3_I23,HUVEC-06,3,I23,869,HUVEC,train
HUVEC-06_3_J02,HUVEC-06,3,J02,608,HUVEC,train
HUVEC-06_3_J04,HUVEC-06,3,J04,922,HUVEC,train
HUVEC-06_3_J05,HUVEC-06,3,J05,627,HUVEC,train
HUVEC-06_3_J06,HUVEC-06,3,J06,515,HUVEC,train
HUVEC-06_3_J08,HUVEC-06,3,J08,961,HUVEC,train
HUVEC-06_3_J09,HUVEC-06,3,J09,267,HUVEC,train
HUVEC-06_3_J10,HUVEC-06,3,J10,969,HUVEC,train
HUVEC-06_3_J12,HUVEC-06,3,J12,402,HUVEC,train
HUVEC-06_3_J13,HUVEC-06,3,J13,955,HUVEC,train
HUVEC-06_3_J14,HUVEC-06,3,J14,740,HUVEC,train
HUVEC-06_3_J16,HUVEC-06,3,J16,180,HUVEC,train
HUVEC-06_3_J17,HUVEC-06,3,J17,148,HUVEC,train
HUVEC-06_3_J18,HUVEC-06,3,J18,469,HUVEC,train
HUVEC-06_3_J20,HUVEC-06,3,J20,802,HUVEC,train
HUVEC-06_3_J21,HUVEC-06,3,J21,163,HUVEC,train
HUVEC-06_3_J23,HUVEC-06,3,J23,933,HUVEC,train
HUVEC-06_3_K02,HUVEC-06,3,K02,214,HUVEC,train
HUVEC-06_3_K03,HUVEC-06,3,K03,674,HUVEC,train
HUVEC-06_3_K04,HUVEC-06,3,K04,989,HUVEC,train
HUVEC-06_3_K05,HUVEC-06,3,K05,637,HUVEC,train
HUVEC-06_3_K06,HUVEC-06,3,K06,347,HUVEC,train
HUVEC-06_3_K07,HUVEC-06,3,K07,1057,HUVEC,train
HUVEC-06_3_K08,HUVEC-06,3,K08,1034,HUVEC,train
HUVEC-06_3_K09,HUVEC-06,3,K09,265,HUVEC,train
HUVEC-06_3_K10,HUVEC-06,3,K10,171,HUVEC,train
HUVEC-06_3_K11,HUVEC-06,3,K11,886,HUVEC,train
HUVEC-06_3_K12,HUVEC-06,3,K12,593,HUVEC,train
HUVEC-06_3_K13,HUVEC-06,3,K13,805,HUVEC,train
HUVEC-06_3_K14,HUVEC-06,3,K14,1029,HUVEC,train
HUVEC-06_3_K15,HUVEC-06,3,K15,632,HUVEC,train
HUVEC-06_3_K16,HUVEC-06,3,K16,1091,HUVEC,train
HUVEC-06_3_K17,HUVEC-06,3,K17,652,HUVEC,train
HUVEC-06_3_K18,HUVEC-06,3,K18,795,HUVEC,train
HUVEC-06_3_K19,HUVEC-06,3,K19,617,HUVEC,train
HUVEC-06_3_K20,HUVEC-06,3,K20,185,HUVEC,train
HUVEC-06_3_K21,HUVEC-06,3,K21,816,HUVEC,train
HUVEC-06_3_K22,HUVEC-06,3,K22,463,HUVEC,train
HUVEC-06_3_K23,HUVEC-06,3,K23,51,HUVEC,train
HUVEC-06_3_L02,HUVEC-06,3,L02,936,HUVEC,train
HUVEC-06_3_L03,HUVEC-06,3,L03,755,HUVEC,train
HUVEC-06_3_L04,HUVEC-06,3,L04,76,HUVEC,train
HUVEC-06_3_L05,HUVEC-06,3,L05,1068,HUVEC,train
HUVEC-06_3_L06,HUVEC-06,3,L06,658,HUVEC,train
HUVEC-06_3_L07,HUVEC-06,3,L07,114,HUVEC,train
HUVEC-06_3_L08,HUVEC-06,3,L08,809,HUVEC,train
HUVEC-06_3_L09,HUVEC-06,3,L09,490,HUVEC,train
HUVEC-06_3_L10,HUVEC-06,3,L10,808,HUVEC,train
HUVEC-06_3_L11,HUVEC-06,3,L11,289,HUVEC,train
HUVEC-06_3_L12,HUVEC-06,3,L12,422,HUVEC,train
HUVEC-06_3_L13,HUVEC-06,3,L13,763,HUVEC,train
HUVEC-06_3_L14,HUVEC-06,3,L14,926,HUVEC,train
HUVEC-06_3_L15,HUVEC-06,3,L15,834,HUVEC,train
HUVEC-06_3_L16,HUVEC-06,3,L16,860,HUVEC,train
HUVEC-06_3_L17,HUVEC-06,3,L17,501,HUVEC,train
HUVEC-06_3_L18,HUVEC-06,3,L18,119,HUVEC,train
HUVEC-06_3_L19,HUVEC-06,3,L19,863,HUVEC,train
HUVEC-06_3_L20,HUVEC-06,3,L20,259,HUVEC,train
HUVEC-06_3_L21,HUVEC-06,3,L21,98,HUVEC,train
